word,definition
نمر,"النَمِرُ سَبُعٌ، والجمع نَمورٌ. ; وقد جاء في الشعر نُمُرٌ، وهو شاذٌّ ولعلَّه مقصورٌ منه. ; وقال [[حكيم بن معية الربعي.]] : ; فيها تماثيل أسود ونمر [[صوابه إنشاده: ; فيها عياييل أسود ونمر * وقبله: حفت بأطواد جبال وسمر * في أشب الغيطان ملتف الخطر - (106 - صحاح - 2)]] * والانثى نمرة. ; ونمر: أبو قبيلة، وهو نمر بن قاسط بن هنت بن أفصى بن دعمى بن جديلة بن أسد بن ربيعة. ; والنسبة إليهم نمري بفتح الميم، استيحاشا لتوالى الكسرات، لان فيه حرفا واحدا غير مكسور. ; ونمر بكسر النون: اسم رجل. ; وقال: تعبدنى نمر بن سعد وقد أرى * ونِمْرُ بنُ سَعْدٍ لى مطيع ومهطع - ونمير: أبو قبيلة من قيس، وهو نمير بن عامر بن صعصعة بن معاوية بن بكر بن هوازن. ; وسحاب أنمر. ; وقد نَمِرَ السحابُ بالكسر يَنْمَرُ نَمَراً، أي صار على لون النَمِرِ، ترى في خَلَلِهِ نِقاطاً. ; وقولهم: "" أرنيها أركها مطرة ""، قال الاخفش: هذا كقوله تعالى: ; (فأخرجنا منه خضرا) *، يريد الاخضر. ; والانمر من الخيل: الذي على شِيَةِ النمِرِ، وهو أن تكون فيه بقعةٌ بيضاء وبقعةٌ أخرى على أيِّ لونٍ كان. ; والنَعَمُ النُمْرُ: التي فيها سوادٌ وبياض، جمع أَنْمَرَ. الأصمعيّ: تَنَمَّرَ له، أي تنكَّرَ له وتغيَّر وأوعده، لأنَّ النَمِرَ لا تلقاه أبداً إلا متنكِّراً غضبان. ; وقول الشاعر [[عمرو بن معدى كرب.]] : قومٌ إذا لبسوا الحدي‍ * - د تنمروا حلقا وقدا - أي تشبهوا بالنمر لا ختلاف ألوان القِدِّ والحديدِ. ; والنَمِرَةُ: بُرْدَةٌ من من الصوف تلبَسها الأعراب. ; وفي حديث سعد: "" نَبَطِيٌّ في حُبْوَتِهِ، أعرابيٌّ في نَمِرَتِهِ، أسدٌ في تامورَتِهِ "". ; وماءٌ نَميرٌ، أي ناجعٌ، عذباً كان أو غير عذب. ; وحسب نمير، أي زاك. ; ونمارة بالضم: اسم رجل."
نمرق,النمرق والنمرفة [[النمرق والنمرقة مثلثة والنمرق، والنمرقة، والنمرق والنمرقة]] : وسادة صغيرة، وكذلك النمرقة بالكسر، لغة حكاها يعقوب وربما سموا الطنفسة التى فوق الرحل نمرقة، عن أبى عبيد.
نمس,"ناموسُ الرجل: صاحبُ سرِّه الذي يطلعه على باطن أمره ويخصُّه بما يستره عن غيره. ; وأهل الكتاب يسمّون جبريل عليه السلام: الناموس. ; وفى الحديث "" أن ورقة بن نوفل قال لخديجة رضى الله عنها - وهو ابن عمها، وكان نصرانيا -: لئن كان ما تقولين حقا إنه ليأتيه الناموس الذى كان يأتي موسى عليه السلام "". ; والناموس: قترة الصائد. ; ونَمَسْتُ السر أَنْمُسُهُ نَمْساً: كتمته. ; ونَمَسْتُ الرجل ونامَسْتُهُ، إذا ساررته. قال الكميت: فأَبْلِغْ يزيداً إنْ عرضت ومنذرا * وعميهما والمستسر المنامسا * ويقال: المُنامِسُ الداخل في الناموسِ. ; والناموسُ أيضاً: ما يُنَمِّسُ الرجلُ به من الاحتيال. ; وانَّمَسَ الرجل، بتشديد النون، أي استتر، وهو انفعل. ; والنمس بالكسر: دويبة عريضة كأنها قطعة قديد، تكون بأرض مصر، تقتل الثعبان. ; والنَمَسُ بالتحريك: فساد السمن. ; وقد مس السمن بالكسر، أي فسد."
نمش,النَمَشُ بالتحريك: نُقَطٌ بيضٌ وسود. ; ومنه ثور نمس، وهو الثور الوحشيّ الذي فيه نُقَطٌ.
نمص,"النَمْصُ: نتفُ الشَعْرِ. ; وقد تَنَمَّصَتِ المرأةُ ونَمَّصَتْ أيضاً، شدِّد للتكثير. قال الراجز: يا ليتها قد لبست وصواصا * ونمصت حاجبها تنماصا [[وبعده: ; حتى يجيئوا عصبا حراصا]] * والنامصة: المرأة التى تزين النساء بالنمص. ; والمنمص والمنماص: المنقاش. ; والنمص بالكسر: ضرب من النبت. ; والنَميصُ: النبتُ الذي قد أُكِلَ ثم نبتَ. قال الشاعر امرؤ القيس: ويَأْكُلْنَ من قَوٍّ لَعاعاً ورِبَّةً * تَجَبَّرَ بعد الاكل وهو نميص [[في اللسان: "" فهو نميص "". قال: يصف نباتا قد رعته الماشية فجردته ثم نبت بقدر ما يمكن أخذه، أي بقدر ما ينتف.]]"
نمط,"النَمطُ: ضربٌ من البُسُطِ، والجمع أنماط، مثل سبب وأسباب. ; والنمط أيضا: الجماعة من الناس أمرُهم واحد. ; وفي الحديث: "" خير هذه الأمَّة النَمَطُ الأوسَط يلحق بهم التالي ويرجع إليهم الغالى ""."
نمغ,قال الفراء: نَمْغَةُ [[بالفتح، وبالتحريك أيضا.]] الجبل: أعلاه. ; وكذلك نَمْغَةُ الرأس: أعلاه. ; ونمغة القوم: خيارهم [[في اللسان: ونمغة الجبل، ونمغته، وثمغته: رأسه وأعلاه، والمعروف عن الفراء الفتح، والجمع نمغ. ; ونمغة القوم: خيارهم.]] .
نمق,نَمَقَ الكتابَ يَنْمُقُهُ بالضم، أي كتبه. ; ونَمَّقَهُ تَنْميقاً، أي زَيَّنَهُ بالكتابة. ; وقال النابغة: كأنَّ مجر الرامسات ذيولها عليه قصيم نمقته الصوانع
نمل,النَمْلُ معروفٌ، الواحدة نَمْلَةٌ [[وقد تضم الميم. ; وجمعه نمال.]] . ; وأرضٌ نَمِلَةٌ: ذات نَمْل. ; وطعامٌ مَنْمولٌ، إذا أصابه النَمْلُ. ; والنَمْلُ: بُثورٌ صِغارٌ مع ورَمٍ يسيرٍ، ثم تَتَقَرَّحُ فتَسْعى وتَتَّسعُ، ويسمِّيها الأطباءُ الذُبابَ. ; وتقولُ المجوسُ: إنَّ ولدَ الرجلِ إذا كانَ من أُخْتِهِ ثم خطَّ على النَمْلَةِ شُفِيَ صاحبُها. ; وقال: ولا عَيْبَ فينا غيرَ عِرْقٍ لمعْشَرٍ كِرامٍ وأنَّا لا نَخُطَّ على النَمْلِ والنَمْلَةُ أيضاً: عيبٌ من عيوب الخيل، وهو شَقٌّ في الحافِر، من الأشعَرِ إلى المَقَطِّ. ; وفرسٌ نَمِلُ القوائمِ، إذا كان لا يستقرُّ. ; وفرسٌ ذو نُمْلَةٍ بالضم، أي كثيرُ الحركةِ. ; والنُمْلَةُ بالضم [[هي مثلثة، وكسفينة أيضا.]] أيضاً: النميمَةُ. ; ورجلٌ نَمِلٌ، أي نَمَّامٌ عن أبي عمرٍو وكذلك الإنْمالُ، وقد أَنْمَلَ. قال الكميت: ولا أُزْعِجُ الكلِمَ المُحْفِظا تِ للاقربين ولا أنمل والانملة بالفتح [[بتثليث الميم والهمزة، تسع لغات، وهى التى فيها الظفر. ; والجمع أنامل وأنملات.]] : واحدةُ الأنامِل، وهي رُءوسُ الأصابع.
نمم,"نمَّ الحديث يَنُمَّهُ نَمًّا، أي قَتَّهُ. ; والاسم النَميمَةُ. ; والرجلٌ نَمٌّ ونَمَّامٌ، أي قَتَّاتٌ. ; والنَمَّامُ: نبتٌ طيِّب الرائحة. ; والنَميمَةُ أيضاً: الهمسُ والحركةُ. ; ومنه قولهم: أسكت الله نامَّتَهُ، أي ما يَنِمُّ عليه من حركته. ; وقد يهمز فيجعل من النَئيمِ. ; وقول أبي ذؤيب: ونَميمَةً من قانصٍ مُتَلَبِّب في كفِّه جَشْءٌ أَجَشُّ وأَقْطَعُ [[وأقطع: جمع قطع، وهو نصل عريض قصير.]] قال الأصمعيّ: أراد به صوتَ وترٍ أو ريحاً استروحتْه الحُمُرُ. ; وأنكر "" وهما هما من قانص "" قال: لانه أشد ختلا في القنيص من أن يهمهم للوحشي. ألا ترى إلى قول رؤبة: ; في الزرب لو يمضغ شريا ما بصق [[الزرب بالفتح ويكسر: قترة الصائد.]] * ونمنم الشئ تمنمة، أي رقَّشه وزخرفه. ; وثوبٌ مُنَمْنَمٌ، أي موشَّى. ; ومنه قيل للبياض الذي يكون على أظفار الاحداث تمنمة بالكسر. ; والنمى، بالضم: الفلس، بالرومية. ; وقال أبو عبيد: هو الدرهم الذى فيه رصاص أو نحاس. قال النابغة [[في اللسان: "" أوس بن حجر ""، وهو الصواب كما في التكملة. ; وهو يصف ناقة وقبل البيت: هل تبلغنيهم حرف مصرمة أجد الفقار وإدلاج وتهجير قد عريت نصف حول أشهرا جددا يسفى على رحلها بالحيرة المور]] يصف فرسا: وقارفت وهى لم تجرب وباع لها من الفصافص بالنمى سفسير الواحدة نُمِّيَّةٌ. ; وما بها نُمِّيٌّ، أي ما بها أحد."
نهأ,"نَهِئَ اللحم يَنْهَأُ نَهْأً ونَهَأً ونهاءةً ونُهوءةً، إذا لم ينضج. ; وفى المثل: "" ما أبالى ما نَهِئَ من ضَبِّكَ "". ; ويقال أيضا: نهؤ اللحم فهو نهئ على فَعيلٍ، وأَنْهَأْتُهُ أنا إنْهاءً، إذا لم تنضجه، فهو مُنْهَأٌ."
نهب,النَهب: الغنيمة، والجمع النِهابُ. ; والانتهاب: أن يأخذها مَنْ شاء. تقول: أَنْهَبَ الرجلُ مالَهُ فانتهبوه ونَهَبوه وناهَبوه، كلُّ ذلك بمعنًى. ; والنُهْبى: اسمُ ما أَنْهَبَ. ; والمناهبة: أن يتبارى الفرسان في حضرهما، وكذلك غير الفرس. ; وقال: ; ناهبتهم بنيطل جروف ونهب الناس فلاناً، إذا تناولوه بكلامهم. ; وكذلك الكلبُ، إذا أخذ بعرقوب الإنسان. يقال: لا تَدَعْ كلبكَ ينهب الناس.
نهبر,"النَهابِرُ: المهالك. ; وفي الحديث: "" من جمع مالاً من مَهاوِشَ أذهبه الله في نَهابِرَ "". الأصمعيّ: النهابير: جبال [[قوله: "" جبال "" بالجيم على نسخة مترجمة وغيرها، وبالحاء في تصليح بعض النسخ. ; والخطب سهل. قاله نصر. ; وهو في اللسان "" حبال "" بالهملة، وهو الصواب إن شاء الله.]] رمال مشرفة، واحدها نهبور."
نهت,النَهيتُ كالزئير، إلا أنَّه دونه. يقال: نَهَتَ يَنْهِتُ بالكسر. ; وأسدٌ نَهَّاتٌ. ; وحمارٌ نَهَّاتٌ، أي نَهَّاقٌ. ; ورجلٌ نَهَّاتٌ، أي زَحَّارٌ.
نهج,"النَهْجُ: الطريق الواضح، وكذلك المَنْهَجُ والمِنْهاجُ. ; وأَنْهَجَ الطريقُ، أي استبانَ وصار نَهْجاً واضحاً بَيِّناً. قال يزيد بن الخذاق العبدى: ولقد أضاَء لك الطريقُ وأَنْهَجَتْ سُبُلُ المَسالِكِ [[في اللسان: "" سبل المكارم "".]] والهُدى تُعْدي أي تُعين وتقوِّي. ; ونَهَجْتُ الطريق، إذا أبنته وأو ضحته. يقال: اعمل على ما نَهَجْتُهُ لك. ; ونَهَجْتُ الطريق أيضاً، إذا سلكته. ; وفلان يَسْتَنْهِجُ سَبيلَ فلان، أي يسلك مسلكَهُ. ; والنَهَجُ بالتحريك: البهْر وتتابعُ النَفَس. ; وقد نَهِجَ بالكسر يَنْهَجُ. يقال: فلان يَنْهَجُ في النَفَس فما أدري ما أَنْهَجَهُ. ; وفي الحديث أنَّه رأى رجلاً يَنْهَجُ، أي يربو من السمن ويلهث. ; وأنهجت الدابَّة: سِرْتُ عليها حتَّى انْبَهَرَتْ. ; وأَنْهَجَ الثوبُ، إذا أخذ في البِلى. قال عبدُ بني الحَسْحاسِ: فما زالَ بُرْدي طَيِّباً من ثِيابِها * إلى الحَوْلِ حتَّى أَنْهَجَ الثوب باليا [[في اللسان: "" البرد باليا "".]] قال أبو عبيد: ولا يقال نهج، ولكن أنهج."
نهد,نَهَدَ إلى العدوّ يَنْهَدُ بالفتح، أي نَهض. ; ونَهَدَ ثديُ الجارية يَنْهُدُ بالضم نُهوداً فيهما، إذا أشرف وكَعَّبَ، فهي ناهِدٌ وناهِدَةٌ. ; وفرسٌ نَهْدٌ، أي جَسيمٌ مُشرفٌ. تقول منه: نَهُدَ الفرسُ بالضم نُهودَةً. ; ورجلٌ نَهْدٌ: كريمٌ ينهد إلى معالى الامور. ; ونهد: قبيلة من اليمن. ; والنهداء: الرملةُ المشرفةُ. ; والمُناهَدَةُ في الحرب: المناهضة. ; والمناهدة: المساهمة بالاصابع. ; والتناهد [[قوله والتناهد الخ. يرادفه في هذا المعنى المناهدة، والمبادة والتوازف، كما في القاموس، قاله نصر.]] إخراج كلِّ واحدٍ من الرُفقةِ نفقةً على قدر نفقةِ صاحبِه. ; وأَنْهَدْتُ الحوضَ: ملأتُهُ، وهو حوضٌ نهدان [[حاشية ع: وقصعة نهدى.]] . ; وقدح نَهْدانُ، إذا امتلأ ولم يَفِضْ بعد. ; والنَهيدَةُ أن يُغلى لُبابُ الهَبيدِ، وهو حَبُّ الحنظل فإذا بلغ إناهُ من النُضج والكَثافة ذُرَّتْ عليه قَميحةٌ من دقيقٍ ثم أُكِلَ. ; وزُبْدٌ نَهيدٌ، إذا لم يكن رقيقا [[في القاموس: والنهيد الزبد الرقيق اه‍. فانظر لمن يشهد الشعر. قاله نصر.]] . ; وقال الشاعر [[جرير يهجو عمر بن لجأ.]] : ; أرخف زيد أيسر أم نهيد [[صدره: ; نقارعهم وسأل بنت تيم * يقول: نقارع الاعداء، وبنات تيم مع رعاء أيسر، وهو رجل من تيم كان كثير المال. ; والرخفة: الزبدة الرقيقة الفاسدة. النهيد: الزبدة السليمة المجتمعة الجاسية.]]
