word,definition
قَتَرَ,"[ق ت ر]. (فعل: ثلاثي لازم متعد بحرف). قَتَرْتُ، أَقْتُرُ، اُقْتُرْ، مصدر قَتْرٌ، قُتُورٌ. ; 1.""قَتَرَ الرَّجُلُ"" : ضَاقَ عَيْشُهُ. ; 2.""قَتَرَ عَلَى عِيَالِهِ"" : ضَيَّقَ عَلَيْهِمْ فِي النَّفَقَةِ، بَخِلَ عَلَيْهِمْ. الفرقان آية 67 وَالَّذِينَ إِذَا أَنْفَقُوا لَمْ يُسْرِفُوا وَلَمْ يَقْتُرُوا ( قرآن). ; 3.""قَتَرَ اللَّحْمُ"" : اِنْتَشَرَ قُتَارُهُ فِي دُخَانِهِ وَرَائِحَتِهِ. ; 4.""قَتَرَ الأَمْرَ"": لَزِمَهُ. ; 5.""قَتَرَتِ النَّارُ"" : دَخَّنَتْ. ; 6.""قَتَرَ لِلأَسَدِ"" : وَضَعَ لَهُ فِي الْمِصْيَدَةِ لَحْماً لَعَلَّهُ يَجِدُ قُتَارَهُ."
أقْتَرَ,"[ق ت ر]. (فعل: رباعي لازم متعد بحرف). أقْتَرَ، يُقْتِرُ، مصدر إقْتَارٌ. ; 1.""أقْتَرَ الرَّجُلُ"" : ضاقَ عَيْشُهُ. ; 2. ""أقَتَرَ عَلَى عِيالِهِ"" : ضَيَّقَ عَلَيْهِمْ في النَّفَقَةِ. ; 3.""أَقْتَرَ النَّارَ"": جَعَلَهَا تُدَخِّنُ. ; 4.""أَقْتَرَ الشَّيْءَ"" : لَزِمَهُ."
قَتَّرَ,"[ق ت ر]. (فعل: رباعي لازم متعد بحرف). قَتَّرْتُ، أُقَتِّرُ، ص. تَقْتِيرٌ. ; 1.""قَتَّرَ عَلَى عِيَالِهِ"" : ضَيَّقَ عَلَيْهِمْ فِي النَّفَقَةِ، قَتَرَ. ; يُقَتِّرُ عِيسَى عَلَى نَفْسِه ... ... وَلَيْسَ بِبَاقٍ وَلاَ خَالِدِ ; (ابن الرومي). ; ; 2."" قَتَّرَ الشِّوَاءُ"" : اِنْتَشَرَ قُتَارُهُ. ; 3.""قَتَّرَ الشِّوَاءَ"" : هَيَّجَ قُتَارَهُ. ; 4. ""قَتَّرَ الصَّيَّادُ لِلأَسَدِ"" : قَتَرَ. ; 5.""قَتَّرَ الأَشْيَاءَ وقَتَّرَ بَيْنَهَا"" : قَارَبَ بَيْنَهَا وهَيَّأَهَا لِلاسْتِعْمَالِ."
تَقْتِيرٌ,"[ق ت ر]. (مصدر قَتَّرَ). ; 1.""عاشَ عِيشَةَ تَقْتِيرٍ وَشَظَفٍ"" : عِيشَةَ بُخْلٍ وَشُحٍّ. ; 2.""هُوَ في حالَةِ تَقْتيرٍ"" : القَليلُ مِنَ العَيْشِ وَما يُسَدُّ بِهِ الرَّمَقُ والحاجَةُ."
قِتْلَةٌ,"[ق ت ل]. ""قَتَلَهُ شَرَّ قِتْلَةٍ"" : نَوْعُ الْقَتْلِ، أَيْ شَرَّ مَوْتَةٍ."
اِقْتَتَلَ,"[ق ت ل]. (فعل: خماسي لازم). اِقْتَتَلَ، يَقْتَتِلُ، مصدر اِقْتِتالٌ. ""اِقْتَتَلَ القَوْمُ"" : تَقَاتَلُوا، تَنَاحَرُوا فِيما بَيْنَهُمْ."
تَقَاتَلَ,"[ق ت ل]. (فعل: خماسي لازم). تَقَاتَلْتُ، أَتَقَاتَلُ، مصدر تَقَاتُلٌ. ""تَقَاتَلَ الْمُتَحَارِبُونَ"" : قَتَلَ بَعْضُهُمْ بَعْضاً."
قَتَّلَ,"[ق ت ل]. (فعل: رباعي متعد). قَتَّلْتُ، أُقَتِّلُ، قَتِّلْ، مصدر تَقْتِيلٌ. ; 1.""قَتَّلَ أَعْدَاءهُ"" : قَتَلَ عَدَداً كَبِيراً مِنْهُمْ. ; 2.""قَتَّلَ الرَّجُلَ"" : قَتَلَهُ وَمَثَّلَ بِجُثَّتِهِ."
قَاتَلَ,"[ق ت ل]. (فعل: رباعي متعد بحرف). قَاتَلْتُ، أُقَاتِلُ، قَاتِلْ، مصدر مُقَاتَلَةٌ. ; 1.""قَاتَلَ عَدُوَّهُ"" : حَارَبَهُ وَعَادَاهُ. البقرة آية 190وَقَاتِلُوا فِي سَبِيلِ اللَّهِ الَّذِينَ يُقَاتِلُونَكُمْ ( قرآن) ""قَاتَلَ اللَّهُ الْغَبَاوَةَ فَإِنَّهَا تَمْلأُ الْقلُوبَ رُعْباً مِنْ لا شَيْءٍ"". (ع. الكواكبي). ; 2.""قَاتَلَهُ اللَّهُ"" : لَعَنَهُ. ; 3.""قَاتَلَهُ اللَّهُ مَا أَرْوَعَ فَنَّهُ!"" : صِيغَةُ إِعْجَابٍ، أَيْ إِنَّهُ رَائِعٌ، وَهُوَ دُعَاءٌ لَهُ. ; 4.""قَاتَلَهُ عَنْ كَذَا"": دَافَعَهُ."
قَتَلَ,"[ق ت ل]. (فعل: رباعي متعد بحرف). قَتَلْتُ، أَقْتُلُ، اُقْتُلْ، مصدر قَتْلٌ. ; 1.""قَتَلَهُ شَرَّ قِتْلَةٍ"" : أَمَاتَهُ، أَزْهَقَ رُوحَهُ. المائدة آية 32مَنْ قَتَلَ نَفْساً بِغَيْرِ نَفْسٍ أَوْ فَسَادٍ فِي الأَرْضِ فَكَأَنَّمَا قَتَلَ النَّاسَ جَمِيعاً . ( قرآن). ; 2.""قَتَلَهُ بِأَخِيهِ"" : أَيْ صَرَعَهُ مُنْتَقِماً لأَخِيهِ. ; 3.""أَرَاهُ يَقْتُلُ الْوَقْتَ"" : يُضَيِّعُهُ هَبَاءً. ; 4.""قَتَلَ الْجُوعَ"" : كَسَّرَ حِدَّتَهُ. ""قَتَلَ الْبَرْدَ"". ; 5.""قَتَلَهُ اللَّهُ"": أَذَلَّهُ، لَعَنَهُ. ; 6.""قَتَلَ الْمَوْضُوعَ بَحْثاً وَتَنْقِيباً"" : تَعَمَّقَ فِي بَحْثِهِ. ; 7.""قَتَلَ غَلِيلَهُ"" : شَفَاهُ. ; 8.""قَتَلَهُ اللَّهُ عَنِّي"" : صَرَفَهُ عَنِّي."
اِقْتِتَالٌ,"[ق ت ل]. (مصدر اِقْتَتَلَ). ""اِقْتِتَالُ الْقَوْمِ"" : تَقَاتُلُهُمْ، تنَاحُرُهُمْ."
تَقَاتُلٌ,"[ق ت ل]. (مصدر تَقَاتَلَ). ""تَقَاتُلُ الْجُنُودِ"" : قَتْلُ بَعْضِهِمْ بَعْضاً."
قِتَالٌ,"[ق ت ل]. (مصدر قَاتَلَ). ; 1.""دَارَ بَيْنَ الْفَرِيقَيْنِ قِتَالٌ عَنِيفٌ"" : تَطَاحُنٌ، حَرْبٌ قَاتِلَةٌ، صِرَاعٌ. ""وَقْفُ الْقِتَالِ"". ; 2.""سَاحَةُ الْقِتَالِ"" : سَاحَةُ الْمَعْرَكَةِ."
قَتْلٌ,"[ق ت ل]. (مصدر قَتَلَ). ; 1.""قَتْلُ الأَعْدَاءِ"" : الْفَتْكُ بِهِمْ وَإِزْهَاقُ أَرْوَاحِهِمْ. البقرة آية 191وَالْفِتْنَةُ أَشَدُّ مِنَ الْقَتْلِ ( قرآن). ; 2.""الْقَتْلُ الْعَمْدُ"" : مَا يَتَعَمَّدُهُ الْقَاتِلُ. ; 3.""الْقَتْلُ الْخَطَأُ"" : إِزْهَاقُ رُوحٍ مِنْ غَيْرِ قَصْدٍ. ; 4.""قَتْلُ الَوَقْتِ"" : إِضَاعَتُهُ عَبَثاً، بِلا فَائِدَةٍ."
تَقْتيلٌ,"[ق ت ل]. (مصدر قَتَّلَ). ; 1.""تَقْتيلُ الأعْدَاءِ"" : قَتْلُ أَكْبَرِ عَدَدٍ مِنْهُمْ. ; 2.""تَقْتيلُ الرَّجُلِ"" : قَتْلُهُ والتَّمْثيلُ بِجُثَّتِهِ."
قُتْمَةٌ,"[ق ت م]. ""قُتْمَةُ الْجَوِّ"" : لَوْنُهُ فِيهِ غُبْرَةٌ وَحُمْرَةٌ."
قَتَمَ,"[ق ت م]. (فعل: ثلاثي لازم). قَتَمَ، يَقْتُمُ، مصدر قَتَامَةٌ. ; 1.""قَتَمَ الجَوُّ"" : اِكْفَهَرَّ، تَغَبَّرَ، أَظْلَمَ. ; 2.""قَتَمَ الوَجْهُ"" : اِكْفَهَرَّ، اِزْدَادَ عُبُوساً."
قَتَمَ,"[ق ت م]. (فعل: ثلاثي لازم). قَتَمَ، يَقْتِمُ ، مصدر قُتُومٌ. ; 1.""قَتَمَ الْجَوُّ"" : ضَرَبَ إِلَى السَّوَادِ. ; 2.""قَتَمَ وَجْهُهُ"" : تَغَيَّرَ لَوْنُهُ. ; 3.""قَتَمَ النَّهَارُ"" : كَثُرَ فِيهِ القَتَامُ. ; 4.""قَتَمَ الغُبَارُ"" : اِرْتَفَعَ."
قَتِمَ,"[ق ت م]. (فعل: ثلاثي لازم). قَتِمَ، يَقْتَمُ، مصدر قَتَمٌ. ; 1.""قَتِمَ الْجَوُّ"" : اِرْتَفَعَ فِيهِ الغُبَارُ. ; 2.""قَتِمَ الوَجْهُ"" : كَانَ لَوْنُهُ إِلَى سَوَادٍ. ; 3.""قَتِمَ الغُبَارُ"" : اِرْتَفَعَ."
أَقْتَمَ,"[ق ت م]. (فعل: رباعي لازم). أقْتَمَ، يُقْتِمُ، مصدر إقْتامٌ. ""أقْتَمَ النَّهارُ"" : اِشْتَدَّ غُبَارُهُ."
قَتَامَةٌ,"[ق ت م]. (مصدر قَتَمَ). ; 1.""قَتَامَةُ الجَوِّ"" : اِكْفِهْرَارُهُ وازْدِيَادُ ظُلْمَتِهِ. ""يَعِيشُ فِي غُرْفَةٍ زَادَتْهَا كَآبَةُ الْخَرِيفِ ضِيقاً وَقَتَامَةً وَوَحْشَةً"". ; 2.""قَتَامَةُ الوَجْهِ"" : عُبُوسُهُ."
قَتَامٌ,"[ق ت م]. ; 1.""اِنْتَشَرَ الْقَتَامُ فِي سَاحَةِ الْمَعْرَكَةِ"": الْغُبَارُ الأَسْوَدُ. ; 2.""خَيَّمَ الْقَتَامُ عَلَى الْغَابَةِ"" : الظَّلاَمُ كَثِيفُ السَّوَادِ."
قَتَمَةٌ,"[ق ت م]. ; 1.""قَتَمَةُ اللَّيْلِ"" : عَتَمَتُهُ، ظُلْمَتُهُ. ; 2.""اِنْتَشَرَتْ قَتَمَةٌ فِي الْجَوِّ"" : قِطْعَةٌ مِنَ الْغُبَارِ."
قَاتِنٌ,"[ق ت ن]. (فاعل من قَتَنَ). ; 1.""لَوْنُهُ قَاتِنٌ"" : أَسْوَدُ قَاتِمٌ. ; 2.""أَسْوَدُ قَاتِنٌ"" : شَدِيدُ السَّوَادِ."
قَتَا,"[ق ت و]. (فعل: ثلاثي متعد). قَتَوْتُ، أَقْتُو، اُقْتُ، مصدر قَتْوٌ.""قَتَا صَاحِبَهُ"" : خَدَمَهُ. ""تَقْتُو عَائِلَتُهُ الْمُلُوكَ أَباً عَنْ جَدٍّ."
قِثَّاءٌ، قِثَّاءَةٌ,[ق ث أ]. (نبات). : نَبَاتٌ مِنْ فَصِيلَةِ القَرْعِيَّاتِ شَبِيهٌ بِالْخِيَارِ، لَكِنَّهُ أَطْوَلُ مِنْهُ، يُعْرَفُ فِي الْمَغْرِبِ بِالفَقُّوسِ البقرة آية 61فَادْعُ لَنَا رَبَّكَ يُخْرِجْ لَنَا مِمَّا تُنْبِتُ الأَرْضُ مِنْ بَقْلِهَا وَقِثَّائِهَا ( قرآن).
قَثَّ,"[ق ث ث]. (فعل: ثلاثي متعد). قَثَثْتُ، أَقُثُّ، قُثَّ، مصدر قَثٌّ. ; 1.""قَثَّ الْمَالَ"" : جَمَعَهُ بِكَثْرَةٍ. ; 2.""جَاءَ يَقُثُّ مَعَهُ دُنْيَا عَرِيضَةً"" : أَيْ يَجُرُّهَا مَعَهُ. ; 3.""قَثَّ الأَشْجَارَ"" : قَلَعَهَا مِنْ أَصْلِهَا، اِسْتَأْصَلَهَا. ; 4.""قَثَّ السَّيْلُ النَّبَاتَ"" : جَرَفَهُ، دَفَعَهُ أَمَامَهُ."
قَثَا,"[ق ث و]. (فعل: ثلاثي متعد). قَثَوْتُ، أَقْثُو، اُقْثُ، مصدر قَثْوٌ. ""قَثَا الْمَالَ أَوْ نَحْوَهُ"" : جَمَعَهُ."
قَاحِبٌ,"[ق ح ب]. (فاعل من قَحَبَ). ""سُعَالٌ قَاحِبٌ"" : شَدِيدٌ."
قَحَبَ,"[ق ح ب]. (فعل: ثلاثي لازم). قَحَبَ، يَقْحُبُ، مصدر قَحْبٌ، قُحَابٌ. ; 1.""قَحَبَ الفَرَسُ أَوِ الْجَمَلُ"" : سَعَلَ. ; 2.""قَحَبَ الرَّجُلُ"" : سَعَلَ مِنْ لُؤْمِهِ. ; 3.""قَحَبَتِ الْمَرْأَةُ"": كَانَتْ بَغِيّاً فَاجِرَةً."
قَحَّبَ,"[ق ح ب]. (فعل: رباعي لازم). قَحَّبَ، يُقَحِّبُ، مصدر تَقْحِيبٌ. ""قَحَّبَ الفَرَسُ أَوِ الْجَمَلُ"" : سَعَلَ."
قَحَّ,"[ق ح ح]. (فعل: ثلاثي لازم). قَحَّ، يَقُحُّ، مصدر قُحُوحَةٌ، قَحَاحَةٌ. ; 1.""قَحَّ الرَّجُلُ"" : خَلُصَ، أَيْ كَانَ قُحّاً خَالِصاً. ; 2.""قَحَّ الشَّرَابُ"" : كَانَ خَالِصاً غَيْرَ مُخْتَلِطٍ بِأَيِّ سَائِلٍ آخَرَ."
قُحَاحٌ,[ق ح ح]. : خَالِصٌ مِنْ كُلِّ شَيْءٍ.
قَحِطٌ، قَحِطَةٌ,"[ق ح ط]. (صِيغَةُ فَعِل). ""بَلَدٌ قَحِطٌ"": أُصِيبَ بِالقَحْطِ، بِالْجَفَافِ."
قَحِيطٌ,"[ق ح ط]. (صِيغَةُ فَعيل). ""عَامٌ قَحِيطٌ"" : عَامُ الْجَفَافِ وَالقَحْطِ."
قَحَطَ,"[ق ح ط]. (فعل: ثلاثي لازم). قَحَطَ، يَقْحَطُ، مصدر قَحْطٌ ; 1.""قَحَطَ الْعَامُ"" : اِحْتَبَسَ فِيهِ الْمَطَرُ، أَجْدَبَ. ; 2.""قَحَطَ البَلَدُ"" : أَصَابَهُ القَحْطُ، الْجَفَافُ."
قَحْطٌ,"[ق ح ط]. (مصدر قَحَطَ). ""عَاشَ أَهَالِي الْقُرَى عَامَ قَحْطٍ"" : أَيْ عَامَ جَدْبٍ وَاحْتِبَاسِ مَطَرٍ، عَامَ جَفَافٍ."
قَحْفَاءُ,"[ق ح ف]. ""عَجَاجَةٌ قَحْفَاءُ"" : تَجْرِفُ كُلَّ شَيْءٍ."
قَحَفَ,"[ق ح ف]. (فعل: ثلاثي لازم متعد). قَحَفْتُ، أَقْحَفُ، اِقْحَفْ، مصدر قَحْفٌ. ; 1.""قَحَفَ الْمَطَرُ"" : اِشْتَدَّ فَجْأَةً فَذَهَبَ بِمَا مَرَّ بِهِ. ; 2.""قَحَفَ الرَّجُلَ"" : أَصَابَ قِحْفَهُ. ; 3.""قَحَفَ الضَّيْفُ الإِنَاءَ"" : أَتَى عَلَى جَمِيعِ مَا فِيهِ مِنْ طَعَامٍ أَوْ شَرَابٍ. ""قَحَفَ مَا فِي الإِنَاءِ"". ; 4.""قَحَفَ الرُّمَّانَةَ"" : قَشَّرَهَا."
قُحَافَةٌ,[ق ح ف]. : كُلُّ مَا يُجْرَفُ مِنَ الإِنَاءِ وَغَيْرِهِ مِنْ ثَرِيدٍ وَنَحْوِهِ.
قُحَافٌ,"[ق ح ف].""سَيْلٌ قُحَافٌ"" : جَرَّافٌ، يَجْرُفُ كُلَّ شَيْءٍ."
قُحُولَةٌ,"[ق ح ل]. ""سَادَتِ الْقُحُولَةُ فِي سَنَوَاتِ الْجَفَافِ"" : الْيُبُوسَةُ."
قَحِلَ,"[ق ح ل]. (فعل: ثلاثي لازم). قَحِلَ، يَقْحَلُ، مصدر قَحْلٌ. ; 1.""قَحِلَ نَبَاتُ الْحُقُولِ"" : يَبِسَ. ; 2.""قَحِلَتِ الأَرْضُ"" : لَمْ تَعُدْ تُنْبِتُ نَبَاتاً بِسَبَبِ قَحْطٍ أَوْ جَفَافٍ."
قَاحَلَ,"[ق ح ل]. (فعل: رباعي متعد). قَاحَلْتُ، أُقَاحِلُ، قَاحِلْ، مصدر مُقَاحَلَةٌ. ""قَاحَلَ صَاحِبَهُ"" : لاَزَمَهُ."
قَاحِلٌ، قَاحِلَةٌ,"[ق ح ل]. (فاعل من قَحِلَ). ; 1.""مَكَانٌ قَاحِلٌ"": يَابِسٌ، مُجْدِبٌ. ""أَرْضٌ قَاحِلَةٌ"". ; 2.""جِلْدٌ قَاحِلٌ"" : يَابِسٌ."
قَحْلٌ,"[ق ح ل]. (مصدر قَحَلَ). ""مَكَانٌ قَحْلٌ"" : يَابِسٌ لاَ نَبَاتَ بِهِ."
قَحْمٌ,"[ق ح م]. ""رَجُلٌ قَحْمٌ"" : بَلَغَ أَكْبَرَ العُمُرِ مِنَ النَّاسِ."
مِقْحَامٌ,"[ق ح م]. (صِيغَةُ مِفْعَالٍ لِلْمُبَالَغَةِ). "" شُجَاعٌ مِقْحَامٌ"" : شُجَاعٌ يَخُوضُ مُعْظَمَ الشَّدَائِدِ."
قَحَمَ,"[ق ح م]. (فعل: ثلاثي لازم، متعد بحرف). قَحَمْتُ، أَقْحُمُ، مصدر قُحُومٌ. ""قَحَمَ فِي الأَمْرِ"" : رَمَى بِنَفْسِهِ مِنْ غَيْرِ تَفْكِيرٍ وَلاَ رَوِيَّةٍ."
قَحَمَ,"[ق ح م]. (فعل: ثلاثي لازم متعد، متعد بحرف). قَحَمْتُ، أَقْحَمُ، اِقْحَمْ، مصدر قَحْمٌ. ""قَحَمَ الْمَنَازِلَ وَالْمفَاوِزَ"": طَوَاهَا مَنْزِلاً بَعْدَ مَنْزِلٍ فَلَمْ يَنْزِلْ بِهَا. ; 2.""قَحَمَ إِلَيْهِ"" : دَنَا، قَرُبَ مِنْهُ قَبْلَ أَنْ يَتَبَيَّنَ خَيْرَهُ مِنْ شَرِّهِ."
اِقْتَحَمَ,"[ق ح م]. (فعل: خماسي لازم متعد). اِقْتَحَمْتُ، أقْتَحِمُ، اِقْتَحِمْ، مصدر اِقْتِحامٌ. ; 1.""اِقْتَحَمَ البَابَ"" : دَخَلَهُ عُنْوَةً وَعُنْفاً وَقُوَّةً. ; 2.""اِقْتَحَمَ جَيْشُ الاحْتِلالِ الْمَدينَةَ"" : هَدَموا بُيوتَها وَدَخَلُوها قُوَّةً. ""اِقْتَحَمَتِ الشُّرْطَةُ فَجْأةً بَيْتَ أحَدِ الهَارِبِينَ مِنَ العَدَالَةِ"". ; 3.""اِقْتَحَمَ الطَّالِبُ مَجَالَ البُحُوثِ العِلْمِيَّةِ"" : اِنْطَلَقَ، اِنْدَفَعَ بِرَغْبَةٍ وَشِدَّةٍ. ""شُجَاعٌ يَقْتَحِمُ الْمَخَاطِرَ"" ""اِقْتَحَمَ الأهْوَالَ فِي سَبِيلِ الْمَجْدِ"". ; 4. ""اِقْتَحَمَ صَاحِبَهُ"" : اِحْتَقَرَهُ. ; 5.""اِقْتَحَمَ النَّجْمُ"" : غَابَ، سَقَطَ."
تَقَحَّمَ,"[ق ح م]. (فعل: خماسي لازم متعد بحرف). تَقَحَّمْتُ، أَتَقَحَّمُ، تَقَحَّمْ، مصدر تَقَحُّمٌ. ; 1.""تَقَحَّمَ الْمَخاطِرَ"" : اِقْتَحَمَها، واجَهَها، رَمَى نَفْسَهُ بِشِدَّةٍ وَقُوَّةٍ لِخَوْضِهَا. ; 2.""تَقَحَّمَتِ الدَّابَّةُ بِراكِبِها"" : شَرَدَتْ بِهِ وَطَوَّحَتْ بِهِ بَعيداً. ; 3.""تَقَحَّمَ الفَرسُ النَّهْرَ"" : دَخَلَ فِيهِ."
أقْحَمَ,"[ق ح م]. (فعل: رباعي لازم متعد بحرف). أقْحَمَ، يُقْحِمُ، مصدر إِقْحَامٌ. ; 1.""أقْحَمَ أهْلُ البَادِيَةِ"": تَرَكُوا أرْضَهُمْ فِي سَنَةِ القَحْطِ. ; 2.""أقْحَمَ صَاحِبَهُ فِي مَوْضُوعٍ غَرِيبٍ عَنْهُ"" : أدْخَلَهُ فِيهِ بِغَيْرِ رَوِيَّةٍ. ; 3.""أقْحَمَ آراءً فِي حَدِيثِهِ لَمْ تَكُنْ ضَرُورِيَّةً"" : أدْرَجَها. ; 4.""أقْحَمَ نَفْسَهُ فِي مُغامَرَاتٍ"": اِنْدَفَعَ، اِنْطَلَقَ مِنْ غَيْرِ رَوِيَّةٍ وَمعْرِفَةٍ. ""أَقْحَمَ نَفْسَهُ فِي مَجَالِ الأعْمَالِ التِّجَارِيَّةِ"". ; 5.""أَقْحَمَهُ البَيْتَ"": أَدْخَلَهُ فِيهِ."
قَحَّمَ,"[ق ح م]. (فعل: رباعي متعد بحرف). قَحَّمْتُ، أُقَحِّمُ، قَحِّمْ، مصدر تَقْحِيمٌ. ""قَحَّمَ نَفْسَهُ فِيمَا لاَ يَعْنِيهِ"" : أَقْحَمَ، قَحَمَ، أَدْخَلَ نَفْسَهُ فِيمَا لاَ يَعْنِيهِ بِلاَ تَفْكِيرٍ وَلاَ رَوِيَّةٍ. ""قَحَّمَهُ في مَشَاكِلَ لا تَعْنِيهِ""."
