word,definition
وجبة,الوَجْبَةُ : صوتُ السَّاقِط؛ كنّا نتحدَّثُ فإذا بوجْبةٍ قويَّةٍ تُدهشنا.-: الأكلة الواحدةُ أو الحلْبةُ الواحدةُ في اليوم؛ أمرهُ الطّبيبُ أن يأكُلَ الوجبةَ.-: المقدارُ الذي يؤخذ من الدَّواء في المرّة الواحدة.
وج,الوَجُّ : مصـ.-: النَّعَامُ.-: القَطَا.-: نباتٌ عشبيّ من فصيلة القلقاسِيّات، رائحته ذكيّة.-: خشبة الفَدَّان.
وجح,الوَجَحُ : شِبْهُ الغار. -: المَلْجَأُ.
وجد,الوَجْدُ : مصـ. -: مَنقع الماء ج وِجَادٌ. -: الحُبُّ الشديد.
وجد,الوُجْدُ : اليَسَارُ والسَّعَةُ أَسْكِنُوهُنَّ مِنْ حَيثُ سَكَنْتُمْ مِنْ وُجْدِكُمْ.
وجدان,الوِجْدَانُ : مصـ. -: النفْسُ وقواها الباطنيّة.-: يطلق في الفلسفة، على كلُ إحساس أوَّليٍّ باللَّذة أو الألم، كما يُطلَقُ على ضرب من الحالات النفسيّة من حيث تأثُّرُها باللَّذة أو الألم في مقابل حالات أخرى تمتاز بالإدراك والمعرفة.
وجداني,الوِجْدَانِيُّ : المنسُوبُ إلى الوِجْدَان / الشّعَرُ الوجدانيُّ، هو الشاعر القائم على الحسّ الشخصي والتصوير النَّفْسي الصَّادق.
وجذ,الوَجِذُ :- من الأمكنةِ: الكثيرُ الوِجْذَانِ.
وجذ,الوَجْذُ : النقرةُ في الجبل تُمسك الماء. -: الحَوُضُ؛ تجمَّغ ماءُ المطر في الوَجْذِ ج وِجْذانٌ ووِجَاذٌ.
وجر,الوَجْرُ : مصـ. -: وَجَرَ. -: مثل الكهف يكون في الجبَل؛ بينما كُنَّا نصعّد في الجبل إذْ بوَجْرٍ فيه شيخٌ.
وجرة,الوَجَرَةُ : واحدةُ الأوجارِ، وهي حُفَر تُجعل للوُحوش فيها مناجل، فإذا مَرَّت بها عَرْقَبتْها.
وجز,الوَجْزُ : مصـ.- من الرّجال: السّريعُ الحركة فيما أخذ فيه. -: السّريعُ العطاءِ؛ مدح الشاعرُ أميرًا وَجْْزًا.-: العَجلةُ؛ في الوَجْزِ الندامةُ. -: الخفيف من الكلام. -: الخفيف من الأمر؛ لا تفزعُ فالأمر وَجْزٌ ج وِجَازٌ.
وجس,الوَجْسُ : الصّوت الخفيُّ.
وجع,الوَجَعُ : مصـ. -: اسمٌ جامعٌ لكلِّ مَرَض مُؤْلم ج أوجاعٌ / (وَجَعُ سَاعَةٍ ولا كُلِّ سَاعَةٍ) مثل يُضرب في تحمّل النفس الألمَ للظّفَر باللَّذةِ.
وجع,الوَجِعُ : ذُو الوَجَعِ ج وَجِعُونَ ووَجْعَى ووجَاعَى ووِجَاعٌ.
وجعاء,الوَجْعَاءُ : الدُّبُرُ ج وَجْعَاوَاتٌ.
وجل,الوَجَلُ : مصـ. -: الخوفُ والفَزعُ.
وجل,الوَجِلُ : الخائفُ إذْ دَخَلُوا عَلَيْهِ فَقالُوا سَلامًا قالَ إنَّا مِنْكُمْ وَجِلُونَ ج وَجِلُونَ ووِجَالٌ.
وجم,الوَجَمُ : البخيل؛ ترك الوجَمُ بوفاته ثروةً طائلة. -: الخفيفُ الجسم اللَّئيم. -: حجارةٌ مركومة بعضها فوق بعض على رؤوس الآكام. -: علامةٌ يُهتدى بها في الصَّحارى / رَجُلٌّ وَجَمٌ، أي رديءٌ ج أَوْجَامٌ وَوُجُومٌ.
وجم,الوَجِمُ : العَبوسُ المُطرق لشدة الحزن؛ دخلنا الغرفةَ فوجدناهُ وَجِمًا.
وجم,الوَجْمُ : مصـ. -: أبنية يُهتدى بها في الصّحارى. -: الصَّخْرةُ / رجلٌ وَجْمٌ، أي رديءٌ / وَجْمُ سَوْءٍ، أي رجلُ سَوْءٍ / بيتٌ وَجْمٌ، أي عظيمٌ ج أوْجامٌ ووجُومٌ.
وجمة,الوَجَمَة : المَسَبَّةُ؛ رماه بوَجَمَةٍ لم يتوَقَّعْها.
وجن,الوَجْنُ : أرض صلبة ذات حجارة.
وجناء,الوَجْنَاءُ : الشديدةُ الوجنتَيْن أو العظيمتُهما.
وجنة,الوَجْنَةُ : ما ارتفع من الخَدّيْن؛ احمرّت وجنتاه خجلاً ج وَجَنَاتٌ.
وجه,الوَجْهُ : سيّد القوم وشريفُهم؛ حضر الحفلَ وجوهُ المجتمع. -: ما يُواجهُك من الرأس وفيه العَيْنان والفمُ والأنفُ إذْهَبُوا بقميصِي هَذَا فَأَلْقُوهُ عَلَى وَجْهِ أبِي يَأْتِ بَصِيرًا. -: ما يُفْبِلُ من كلّ شيءٍ ؛ جعل المهندس وجهَ المبنى زجاجيًا. -: نفس الشيء وذاتُه كُلُّ شيءٍ هالِكٌ إلاَّ وَجْهَهُ. -: القلب؛لَتُسَوَّنَّ صُفُوفَكُمْ أَوْ لِيُخالِفَنَّ اللَّهُ بَيْنَ وُجُوهِكُمْ كَنَّى بذلك عن اختلاف الأهواء. - من الشيء: أوْله؛ وجهُ النهار. -: صلاة الصُّبح. - من النّجم: ما بدا لك منه. - من الثوب ومن المسألة: ما ظهر لك منهما؛ لا وَجْه لهذا الكلام من الصِّحة. - من البيت: الجانب الذي يكون فيه بابُه. -: القليل من الماء. -: الجاهُ. -: القصدُ. -: الجِهة والنّاحية فَأَيْنَمَا تُوَلُّوا فَثَمَّ وَجْهُ اللَّهِ. -: السِّنَن؛ صرف الأمرَ عن وجهه. - من الكلام: السّبيلُ الذي تقصده به. -: النوع والقِسْم؛ عالج الموضوعَ بوجوهه المختلفة. -: في الموسيقى، هو جزء العود المحمول على حافة القصبة / رجُلٌ حُرُّ الوجه وعبْد الوجه وسهلُ الوجه إذا لم يكن ظاهر الوجنة / الرجلُ ذو الوجْهَيْن، هو المنافق / وجوه القرآن، هي معانيه / صان ماءَ وجهه، أي حفظ كرامته / وَجْهُ الشَّبَهِ بين الأمريْن، هو الصفة المشتركة بينهما / أدار وجهه عنه، أي انصرف عنه / أغلق البابَ في وجهه، أي صدَّه وردَّه خائبًا / بوجهٍ عامٍّ، أي بصورة غيرمحدَّدة / مضى على وجْهه، أي بغير انتباه أو مبالاة / فعل الخيرَ لوجْه اللهِ، أي مرضاةً له ج أوْجُهٌ ووُجُوهٌ وأُجُوهٌ.
وجهة,الوُجْهَةُ : الجانب أو الموضع يُتَّجَهُ إليه وِلكُلِّ وِجْهَةٌ هُوَ مُوَلِّيهَا. -: كلُّ مكانٍ استقبلته كالقبْلة وشبهِها. - الأمرِ: وَجْهُهُ؛ عرض لهم وجهة نظره. -: النّاحية أو الجانب؛ من الوجهة الإنسانيّة / من الوجهة القانونية / ضَلَّ وجهة أمره، أي لم يهتد إلى مقصده.
وجوب,الوُجُوبُ : مصـ. -: اللُّزوم. -: عند الفقهاء، هو عبارة عن شَغل الذِّمَّةِ. -: ضرورة اقتضاء الذات عينِها وتحقُّقها في الخارج.
وجود,الوُجُودُ : مصـ. -: ضدّ العدّم وهو ذِهْنيٌّ وخارجيٌّ؛ ظهر للوجود النوعُ الجديدُ من الحاسوب / غابَ المريضُ عن الوجود، أي اُغمي عليه / برز إلى الوجود / في حيِّز الوجود / فلسفة الوجود. -: الحضور؛ اشتدّت المناقشةُ بينهما بوجودِ عدد من العلماء.
وجودي,الوُجُودِيُّ : المنسوب إلى الوجود. -: القائل بمذهب الوُجُوديّةِ، هو فيلسوفٌ وُجُودِيٌّ.
وجودية,الوُجُودِيَّةُ : بالمعنى الأعمّ هي فلسفةٌ ترى أن الوجود سابقٌ على الماهيَّة، وبالمعنى الأخص يذهب بعضُهم إلى أنها تقوم على الحرية المطلقة التي تُمكّن الفرد من أن يصنع نفسه ويتّخذ موقفه كما يبدو له تحقيقًا لوجوده الكامل.
وجور,الوَجُورُ : الدواءُ يُصَبُّ في الحَلْقِ؛ وصف الطبيبُ وَجورًا.
وجول,الوُجُولُ : [بصيغة الجمع]، الشيوخ.
وجوم,الوُجُومُ : مصـ. -: السّكون والعجْز عن الكلام من شدّة الحزن أو الوَجَل؛ أصابهم الوجومُ حين سمعوا نبأ إعلان الحرب.
وجيئة,الوَجِيئَةُ : البقرة. -: تمْرُّ يُدقُ حتَّى يخرج نواهُ ثم يُبلَّ بلبنٍ أوسمن حتّى يلزم بعضُه بعضًا ثم يؤكل.
وجيبة,الوَجيبَةُ : الوظيفة وهي ما يُقدَّر من أجر أو طعامَ أو رزق في مدة مُعَيَّنة؛ وجيبةُ العامل في شهر. -: أن توجب البيع ثم تأخذَ المبيعَ أوّلاً فأوَلاًّ، فإذا فرغتَ قيل قد استوفيت وجيبَتَك.
وجيح,الوَجِيحُ : الملجأُ؛ اختفينا في الوجيحِ في أثناء الغارة الجوّيّة. -: الصَّفيقُ من الثياب الكثيف الغليظ. -: الضيِّقُ المتين من الثياب.
وجيد,الوَجيدُ : ما اسْتوى من الأرضِ ج وُجْدَانٌ.
وجيز,الوَجيزُ : الكلام القَصير البليغ.-: المُوجَزُّ المختصَرُ؛ ابتعْتُ كتابَ الوجيز في النّحو.
وجيع,الوَجِيعُ : المُوجِعُ؛ ضربَهُ ضربًا وَجيعًا.
وجيف,الوَجِيفُ : مصـ. -: السُّقوط من الخوف. -: الاضطراب. - القلبِ: خفقانُه؛ سأل الطبيبَ عن سبب وجيف قلبه.
وجين,الوَجينُ : الوَجَنُ، وهو الأرض الصُّلبة ذات الحجَارة. -: الحجارةُ. - شَطُّ الوادي؛ حَطَطْنا الرِّحال عند الوجينِ ج وُجْنٌ ووُجُنٌ.
وجيه,الوَجِيهُ : ذو الجاه فَبرَّأَهُ اللهُ مِمَّا قَالُوا وَكَانَ عِنْدَ الله وَجِيهًا. -: سيّدُ القوم؛ اجتمع وُجهاءُ القرية لبحث الموضوع / الرّأيُ الوجيهُ هو الصحيح المقبول ج وجَهَاءُ. -: الجنينُ إذا خرجت يداه من الرَّحِم أَوَّلاً.
وجي,الوَجِيُّ : مَنْ لا خيرَ عنده ولا نفع به؛ هو شخصٌ وجيٌّ لا يُعْتمَدُ عليه.
وحاة,الوَحَاةُ [وحي]: الصوتُ يكون في الناس وفي غيرهم كالوَحْي والوَحَى؛ أنصت ليعرف مصدرّ الوَحاة.
وحد,الوَحِدُ : المنفرد بنفسه؛ أَحبَّ أن يكون وحِدًا لينصرف إلى مطالعاته. -: الذي لا يُعرف نسبُه ولا أصله.
وحد,الوَحْدُ : مصـ. -: لا يُثنَّى ولا يُجْمع، رَأَيْتُهُمْ وَحْدَهُمْ / كانا يتمشَّيَان وحدَهما / بقيتُ وحْدي في القاعة. -: اسمٌ مُمكِّن؛ جَلَسَ وَحْدَهُ. -: المنفردُ؛ لماذا أنت وحْدَك؟. -: رجل لا يُعرف نسبُه وأصلُه / هو نسيجُ وَحْدهِ، أي لا مثيل له، وهو مَدْح / هو قريعُ وَحْدِهِ،، أي لا يقارعه في الفضل أحد / هو جُحَيْش وَحْدِهِ، للذمِّ.
وحداني,الوَحْدَانِيُّ : نسبة إلى الوَحْدة بمعنى الانفراد بزيادة الألف والنون للمبالغة. -: المفارق للجماعة المنفردُ بنفسِه؛شَرُّ أمتي الوحْدَانيُّ المُعجَبُ بدِينِهِ المُراثي بعَمَلِهِ / يفضِّل هذا الرجلُ أن يعيش وَحْدانيًّا.
وحدانية,الوَحْدانِيَّةُ : مصدرٌ صناعيٌّ من الوَحْدة بزيادة الألف والنون للمبالغة. -: صفةّ من صفات الله تعالى، تَعنى تفرُّدَه تعالى في ماهيَّته وصفاتِ كمالِه.
وحدة,الوَحْدَةُ : مصـ. -: كون الشيء واحدًا؛ وحدةُ المصير / وحدةُ الزمان. -: الانفراد بالنفْس؛ إنه يحبُّ حياة العزلة والوَحْدة. - المربَّعةُ: في الرياضة والهندسة، مربَّعٌ طولُ أحد أضلاعه وحدةٌ من وحدات القياس الطُّولي كالذّراع المربّعة وهي مربَّعُ كلُّ ضلع من أضلاعه ذراعٌ واحدة. -: هي، في النظام السياسي، اتحاد أمَّتَيْن أو أكثر في الرياسة والسياسة والجيش والاقتصاد والإدارة بِموجبها يُصْبحْنَ أمةً واحدة. - النَّقْدِ: هي، في الاقتصاد السياسي، وزنٌّ ثابت من معدن معيَّن العِيار والمشرِّعُ هو الذي يُحدّده. -: كميةٌ مُتَّخذةٌ قياسًا مشتركًا لسائر الكمِّيّات الأخرى التي هي من ذات النّوع، المترُ وحدةٌ لقياس الطول / الغرام وحدةٌ لقياس الوزن.
وحر,الوَحَرُ : مصـ. -: الحِقْدُ. -: الغَيْظُ؛الصَّوْمُ يَذهبُ بوَحَر الصُّدورِ . -: الغِشُّ.-: أشدَّ الغضب. -: وساوسُ الصَّدر وبلابله؛ أرَّقه الوَحَرُ فقضى ليله ساهرًا.
وحر,الوَحْرُ : الحقد. -: الغيظ.
وحرة,الوَحَرَةُ : وَزغَة تكون في الصَّحارى أصغر من العِظاءَة، على شكل سامٍّ أبرصَ تعْدو في الصحارَى والمقابر، لها ذنب دقيق تضرب به إذا عَدَت، لا تطأ شيئاً من طعام أو شراب إلا سَمَّتْهُ ولا يأكله أحدٌ إلا مشى بطنُه وأخذه قَيْءٌ وربما هلَكَ، وهي بيضاء منقّطة بحُمْرَةٍ. -: القصيرة من الإبل أو النساء؛ امرأة وَحَرةٌ أي حمراءٌ قصيرةٌ أو سوداءُ دميمة ج وَحَرٌ.
